0.000000000000000000e+00,8.255552583606371453e-01
1.000000000000000021e-03,8.082415218109265664e-01
2.000000000000000042e-03,7.904121691309305975e-01
3.000000000000000062e-03,7.721177365389743086e-01
4.000000000000000083e-03,7.534091500093346161e-01
5.000000000000000104e-03,7.343374927317124490e-01
6.000000000000000125e-03,7.149537772144420877e-01
7.000000000000000146e-03,6.953087234180160836e-01
8.000000000000000167e-03,6.754525442249202927e-01
9.000000000000001055e-03,6.554347394617914269e-01
1.000000000000000021e-02,6.353038995916435727e-01
1.099999999999999936e-02,6.151075200885618433e-01
1.200000000000000025e-02,5.948918273960693837e-01
1.300000000000000114e-02,5.747016172545860169e-01
1.400000000000000029e-02,5.545801060643027469e-01
1.499999999999999944e-02,5.345687958286757802e-01
1.600000000000000033e-02,5.147073531018233616e-01
1.700000000000000122e-02,4.950335022416507691e-01
1.800000000000000211e-02,4.755829331506749580e-01
1.899999999999999953e-02,4.563892235694054222e-01
2.000000000000000042e-02,4.374837758738128746e-01
2.100000000000000130e-02,4.188957682198339305e-01
2.199999999999999872e-02,4.006521197749104979e-01
2.299999999999999961e-02,3.827774696800245180e-01
2.400000000000000050e-02,3.652941692962480280e-01
2.500000000000000139e-02,3.482222872080529275e-01
2.600000000000000228e-02,3.315796263819936196e-01
2.699999999999999969e-02,3.153817528142449089e-01
2.800000000000000058e-02,2.996420349440941377e-01
2.900000000000000147e-02,2.843716930630060813e-01
2.999999999999999889e-02,2.695798579103366732e-01
3.099999999999999978e-02,2.552736376171098609e-01
3.200000000000000067e-02,2.414581921383535945e-01
3.300000000000000155e-02,2.281368143020571226e-01
3.400000000000000244e-02,2.153110165985726576e-01
3.500000000000000333e-02,2.029806228378280009e-01
3.600000000000000422e-02,1.911438638126097822e-01
3.699999999999999817e-02,1.797974761238962660e-01
3.799999999999999906e-02,1.689368033482291087e-01
3.899999999999999994e-02,1.585558987568116696e-01
4.000000000000000083e-02,1.486476288307968796e-01
4.100000000000000172e-02,1.392037768564480527e-01
4.200000000000000261e-02,1.302151459268693634e-01
4.300000000000000350e-02,1.216716607231651814e-01
4.399999999999999745e-02,1.135624674965600156e-01
4.499999999999999833e-02,1.058760317235569876e-01
4.599999999999999922e-02,9.860023295803910237e-02
4.700000000000000011e-02,9.172245645671966985e-02
4.800000000000000100e-02,8.522968120699503380e-02
4.900000000000000189e-02,7.910856403851651564e-02
5.000000000000000278e-02,7.334551955120004185e-02
5.100000000000000366e-02,6.792679564250138358e-02
5.200000000000000455e-02,6.283854446520993620e-02
5.299999999999999850e-02,5.806688869340281833e-02
5.399999999999999939e-02,5.359798301826072808e-02
5.500000000000000028e-02,4.941807083692530134e-02
5.600000000000000117e-02,4.551353613626044764e-02
5.700000000000000205e-02,4.187095060911533162e-02
5.800000000000000294e-02,3.847711607335301681e-02
5.900000000000000383e-02,3.531910229342812707e-02
5.999999999999999778e-02,3.238428033063669997e-02
6.099999999999999867e-02,2.966035157132175873e-02
6.199999999999999956e-02,2.713537260233084975e-02
6.300000000000000044e-02,2.479777611995152148e-02
6.400000000000000133e-02,2.263638807249654383e-02
6.500000000000000222e-02,2.064044124777758560e-02
6.600000000000000311e-02,1.879958552504188904e-02
6.700000000000000400e-02,1.710389501669968421e-02
6.800000000000000488e-02,1.554387232851060091e-02
6.900000000000000577e-02,1.411045016800511337e-02
7.000000000000000666e-02,1.279499052997993755e-02
7.100000000000000755e-02,1.158928168511422913e-02
7.200000000000000844e-02,1.048553319330356240e-02
7.299999999999999545e-02,9.476369157394522874e-03
7.399999999999999634e-02,8.554819925814778972e-03
7.499999999999999722e-02,7.714312444322061861e-03
7.599999999999999811e-02,6.948659447919074486e-03
7.699999999999999900e-02,6.252047674075719881e-03
7.799999999999999989e-02,5.619025267928029303e-03
7.900000000000000078e-02,5.044488539241293729e-03
8.000000000000000167e-02,4.523668219774642715e-03
8.100000000000000255e-02,4.052115358400061595e-03
8.200000000000000344e-02,3.625686980029636797e-03
8.300000000000000433e-02,3.240531623199782631e-03
8.400000000000000522e-02,2.893074860146243980e-03
8.500000000000000611e-02,2.580004892463932942e-03
8.600000000000000699e-02,2.298258305052864551e-03
8.700000000000000788e-02,2.045006051067964781e-03
8.799999999999999489e-02,1.817639731066528078e-03
8.899999999999999578e-02,1.613758220523012904e-03
8.999999999999999667e-02,1.431154691387573298e-03
9.099999999999999756e-02,1.267804065424091037e-03
9.199999999999999845e-02,1.121850929689098032e-03
9.299999999999999933e-02,9.915979377111462396e-04
9.400000000000000022e-02,8.754947137004948522e-04
9.500000000000000111e-02,7.721272714549128578e-04
9.600000000000000200e-02,6.802079545175261643e-04
9.700000000000000289e-02,5.985658995709329478e-04
9.800000000000000377e-02,5.261380209983875953e-04
9.900000000000000466e-02,4.619605109849731135e-04
1.000000000000000056e-01,4.051608464439976332e-04
1.010000000000000064e-01,3.549502914090526314e-04
1.020000000000000073e-01,3.106168813018010634e-04
1.030000000000000082e-01,2.715188736401826018e-04
1.040000000000000091e-01,2.370786482614117775e-04
1.049999999999999961e-01,2.067770389691638087e-04
1.059999999999999970e-01,1.801480776450201983e-04
1.069999999999999979e-01,1.567741312617946874e-04
1.079999999999999988e-01,1.362814118725393076e-04
1.089999999999999997e-01,1.183358394970521400e-04
1.100000000000000006e-01,1.026392378617232423e-04
1.110000000000000014e-01,8.892584314422909673e-05
1.120000000000000023e-01,7.695910620911385709e-05
1.130000000000000032e-01,6.652876927231190487e-05
1.140000000000000041e-01,5.744819848245352533e-05
1.150000000000000050e-01,4.955195453625566791e-05
1.160000000000000059e-01,4.269358413788275759e-05
1.170000000000000068e-01,3.674361585292631728e-05
1.180000000000000077e-01,3.158774468316110436e-05
1.190000000000000085e-01,2.712519048654749704e-05
1.199999999999999956e-01,2.326721617749903063e-05
1.209999999999999964e-01,1.993579245601963967e-05
1.219999999999999973e-01,1.706239662297133686e-05
1.229999999999999982e-01,1.458693383565305062e-05
1.239999999999999991e-01,1.245676993735346050e-05
1.250000000000000000e-01,1.062586575185241430e-05
1.260000000000000009e-01,9.054003465163065932e-06
1.270000000000000018e-01,7.706096419135854381e-06
1.280000000000000027e-01,6.551574312606049612e-06
1.290000000000000036e-01,5.563836443946412939e-06
1.300000000000000044e-01,4.719766233137458959e-06
1.310000000000000053e-01,3.999300831252135584e-06
1.320000000000000062e-01,3.385050160457018365e-06
1.330000000000000071e-01,2.861960228524133419e-06
1.340000000000000080e-01,2.417016028997770948e-06
1.350000000000000089e-01,2.038979772401223603e-06
1.360000000000000098e-01,1.718160596240830438e-06
1.370000000000000107e-01,1.446212273276132494e-06
1.380000000000000115e-01,1.215955779908158106e-06
1.390000000000000124e-01,1.021223901019673238e-06
1.400000000000000133e-01,8.567253356684530848e-07
1.410000000000000142e-01,7.179260312103299532e-07
1.420000000000000151e-01,6.009457132487220709e-07
1.430000000000000160e-01,5.024677968005674968e-07
1.440000000000000169e-01,4.196610617416905544e-07
1.449999999999999900e-01,3.501116544184812011e-07
1.459999999999999909e-01,2.917641387116413370e-07
1.469999999999999918e-01,2.428704651812000902e-07
1.479999999999999927e-01,2.019458575181233153e-07
1.489999999999999936e-01,1.677307326195212365e-07
1.499999999999999944e-01,1.391578753650627342e-07
1.509999999999999953e-01,1.153241827054051269e-07
1.519999999999999962e-01,9.546637501141992296e-08
1.529999999999999971e-01,7.894014673761895291e-08
1.539999999999999980e-01,6.520229421688607985e-08
1.549999999999999989e-01,5.379541665132507147e-08
1.559999999999999998e-01,4.433483785549906532e-08
1.570000000000000007e-01,3.649744174086870710e-08
1.580000000000000016e-01,3.001215454175973242e-08
1.590000000000000024e-01,2.465184195537735862e-08
1.600000000000000033e-01,2.022642023010794182e-08
1.610000000000000042e-01,1.657700726699580539e-08
1.620000000000000051e-01,1.357096343216002069e-08
1.630000000000000060e-01,1.109769240366596594e-08
1.640000000000000069e-01,9.065090346160042597e-09
1.650000000000000078e-01,7.396547335332639807e-09
1.660000000000000087e-01,6.028418523689287753e-09
1.670000000000000095e-01,4.907894300530857449e-09
1.680000000000000104e-01,3.991208876213086803e-09
1.690000000000000113e-01,3.242135512382967334e-09
1.700000000000000122e-01,2.630724202037528123e-09
1.710000000000000131e-01,2.132244131578722242e-09
1.720000000000000140e-01,1.726298868857773854e-09
1.730000000000000149e-01,1.396087037385995250e-09
1.740000000000000158e-01,1.127785363605037054e-09
1.750000000000000167e-01,9.100345144267921268e-10
1.759999999999999898e-01,7.335111575820841515e-10
1.769999999999999907e-01,5.905722487334013512e-10
1.779999999999999916e-01,4.749597387352472143e-10
1.789999999999999925e-01,3.815557557166132257e-10
1.799999999999999933e-01,3.061798965499208003e-10
1.809999999999999942e-01,2.454216012451160051e-10
1.819999999999999951e-01,1.965017168716802430e-10
1.829999999999999960e-01,1.571583149749134408e-10
1.839999999999999969e-01,1.255526341400426639e-10
1.849999999999999978e-01,1.001916997456639895e-10
1.859999999999999987e-01,7.986474524372527953e-11
1.869999999999999996e-01,6.359103996322313922e-11
1.880000000000000004e-01,5.057713153408449074e-11
1.890000000000000013e-01,4.018184858364478266e-11
1.900000000000000022e-01,3.188769161332148964e-11
1.910000000000000031e-01,2.527747563258538652e-11
1.920000000000000040e-01,2.001528461384429022e-11
1.930000000000000049e-01,1.583096141280426578e-11
1.940000000000000058e-01,1.250749278848863719e-11
1.950000000000000067e-01,9.870762046816092369e-12
1.960000000000000075e-01,7.781235411182598400e-12
1.970000000000000084e-01,6.127225685338869349e-12
1.980000000000000093e-01,4.819440802921320375e-12
1.990000000000000102e-01,3.786577708770666406e-12
2.000000000000000111e-01,2.971765579628155740e-12
2.010000000000000120e-01,2.329698247839402481e-12
2.020000000000000129e-01,1.824325163266100712e-12
2.030000000000000138e-01,1.426994418679307044e-12
2.040000000000000147e-01,1.114961191314957395e-12
2.050000000000000155e-01,8.701911822609113673e-13
2.060000000000000164e-01,6.784019005965880663e-13
2.070000000000000173e-01,5.282954669981880636e-13
2.080000000000000182e-01,4.109454375719510540e-13
2.089999999999999913e-01,3.193073331785729652e-13
2.099999999999999922e-01,2.478283997719325630e-13
2.109999999999999931e-01,1.921368663286391234e-13
2.119999999999999940e-01,1.487948104373119166e-13
2.129999999999999949e-01,1.151018532423449339e-13
2.139999999999999958e-01,8.893942114522799985e-14
2.149999999999999967e-01,6.864734283659845231e-14
2.159999999999999976e-01,5.292618797911107035e-14
2.169999999999999984e-01,4.076007261338048909e-14
2.179999999999999993e-01,3.135571682548533761e-14
2.190000000000000002e-01,2.409439184085930884e-14
2.200000000000000011e-01,1.849407671022816535e-14
2.210000000000000020e-01,1.417969178755895941e-14
2.220000000000000029e-01,1.085971375260586792e-14
2.230000000000000038e-01,8.307826448762346456e-15
2.240000000000000047e-01,6.348540633344022691e-15
2.250000000000000056e-01,4.845937876102267848e-15
2.260000000000000064e-01,3.694870584500333055e-15
2.270000000000000073e-01,2.814090573134947668e-15
2.280000000000000082e-01,2.140890040133964712e-15
2.290000000000000091e-01,1.626927135149918790e-15
2.300000000000000100e-01,1.234978208034063497e-15
2.310000000000000109e-01,9.364140826476515093e-16
2.320000000000000118e-01,7.092413194649943590e-16
2.330000000000000127e-01,5.365838192945563399e-16
2.340000000000000135e-01,4.055071967034889367e-16
2.350000000000000144e-01,3.061096428468032452e-16
2.360000000000000153e-01,2.308197177614001772e-16
2.370000000000000162e-01,1.738546260634254573e-16
2.380000000000000171e-01,1.308028020093238713e-16
2.390000000000000180e-01,9.830266552830519278e-17
2.399999999999999911e-01,7.379568891361843986e-17
2.409999999999999920e-01,5.533681248988325694e-17
2.419999999999999929e-01,4.144906495168716544e-17
2.429999999999999938e-01,3.101221504489592852e-17
2.439999999999999947e-01,2.317759054743097823e-17
2.449999999999999956e-01,1.730299317928339782e-17
2.459999999999999964e-01,1.290302792981124427e-17
2.469999999999999973e-01,9.611241474576671540e-18
2.479999999999999982e-01,7.151296596978050711e-18
2.489999999999999991e-01,5.315052309194517780e-18
2.500000000000000000e-01,3.945915185152267644e-18
2.510000000000000009e-01,2.926209391234138557e-18
2.520000000000000018e-01,2.167606796142997800e-18
2.530000000000000027e-01,1.603884383351811685e-18
2.540000000000000036e-01,1.185449517284703340e-18
2.550000000000000044e-01,8.752064711084474359e-19
2.560000000000000053e-01,6.454393313308386947e-19
2.570000000000000062e-01,4.754641576625594646e-19
2.580000000000000071e-01,3.498626580804694400e-19
2.590000000000000080e-01,2.571549269657109020e-19
2.600000000000000089e-01,1.888032902546368929e-19
2.610000000000000098e-01,1.384655444956761178e-19
2.620000000000000107e-01,1.014358161316217131e-19
2.630000000000000115e-01,7.422639840655066680e-20
2.640000000000000124e-01,5.425539122801998030e-20
2.650000000000000133e-01,3.961365009487427870e-20
2.660000000000000142e-01,2.889111303510461107e-20
2.670000000000000151e-01,2.104752995510410060e-20
2.680000000000000160e-01,1.531635591378135331e-20
2.690000000000000169e-01,1.113338464583022845e-20
2.700000000000000178e-01,8.083816158888415816e-21
2.710000000000000187e-01,5.863043190254136452e-21
2.720000000000000195e-01,4.247635180814747078e-21
2.730000000000000204e-01,3.073893208933088585e-21
2.740000000000000213e-01,2.222019123655212302e-21
2.750000000000000222e-01,1.604442878056746817e-21
2.760000000000000231e-01,1.157225987275633029e-21
2.770000000000000240e-01,8.337379045345617212e-22
2.780000000000000249e-01,6.000098301396836443e-22
2.790000000000000258e-01,4.313250043552568141e-22
2.800000000000000266e-01,3.097193618080161780e-22
2.810000000000000275e-01,2.221516414911945470e-22
2.820000000000000284e-01,1.591652105526251676e-22
2.830000000000000293e-01,1.139106211769959057e-22
2.840000000000000302e-01,8.143249528190636514e-23
2.850000000000000311e-01,5.814986569521293394e-23
2.860000000000000320e-01,4.147793625183373481e-23
2.870000000000000329e-01,2.955309801450565124e-23
2.880000000000000338e-01,2.103324783177387470e-23
2.889999999999999791e-01,1.495295803932201647e-23
2.899999999999999800e-01,1.061855303976689635e-23
2.909999999999999809e-01,7.532185677466295728e-24
2.919999999999999818e-01,5.336962418186986748e-24
2.929999999999999827e-01,3.777328212934072257e-24
2.939999999999999836e-01,2.670501036135079959e-24
2.949999999999999845e-01,1.885898129553625986e-24
2.959999999999999853e-01,1.330335435474319776e-24
2.969999999999999862e-01,9.373926402850485931e-25
2.979999999999999871e-01,6.597803396182830932e-25
2.989999999999999880e-01,4.638682539047571686e-25
2.999999999999999889e-01,3.257672211435230023e-25
3.009999999999999898e-01,2.285270248491669684e-25
3.019999999999999907e-01,1.601346071413369877e-25
3.029999999999999916e-01,1.120857190502138105e-25
3.039999999999999925e-01,7.836692686710517229e-26
3.049999999999999933e-01,5.473092663270420816e-26
3.059999999999999942e-01,3.818125825848627880e-26
3.069999999999999951e-01,2.660633912376002301e-26
3.079999999999999960e-01,1.851984974036622662e-26
3.089999999999999969e-01,1.287677910862901394e-26
3.099999999999999978e-01,8.943231717085385368e-27
3.109999999999999987e-01,6.204391176504823741e-27
3.119999999999999996e-01,4.299533234464081794e-27
3.130000000000000004e-01,2.976191689296133620e-27
3.140000000000000013e-01,2.057870016788978091e-27
3.150000000000000022e-01,1.421321841860702907e-27
3.160000000000000031e-01,9.805830255089266706e-28
3.170000000000000040e-01,6.757619940571539751e-28
3.180000000000000049e-01,4.651795400191687788e-28
3.190000000000000058e-01,3.198636566109002606e-28
3.200000000000000067e-01,2.196982719957768746e-28
3.210000000000000075e-01,1.507321295733593828e-28
3.220000000000000084e-01,1.033005132921602720e-28
3.230000000000000093e-01,7.071581884310703159e-29
3.240000000000000102e-01,4.835574962611553534e-29
3.250000000000000111e-01,3.302912864074220992e-29
3.260000000000000120e-01,2.253531138094949412e-29
3.270000000000000129e-01,1.535845256364702298e-29
3.280000000000000138e-01,1.045559635434115555e-29
3.290000000000000147e-01,7.109967363109845047e-30
3.300000000000000155e-01,4.829518747856250532e-30
3.310000000000000164e-01,3.276857502091508772e-30
3.320000000000000173e-01,2.220898476925193917e-30
3.330000000000000182e-01,1.503548034004740509e-30
3.340000000000000191e-01,1.016771486046942140e-30
3.350000000000000200e-01,6.868262109311336163e-31
3.360000000000000209e-01,4.634339149518382956e-31
3.370000000000000218e-01,3.123533845994223225e-31
3.380000000000000226e-01,2.102916700249458295e-31
3.390000000000000235e-01,1.414214788135391216e-31
3.400000000000000244e-01,9.500055207999120708e-32
3.410000000000000253e-01,6.374620493150422572e-32
3.420000000000000262e-01,4.272676289105641657e-32
3.430000000000000271e-01,2.860639276510667716e-32
3.440000000000000280e-01,1.913126354277019880e-32
3.450000000000000289e-01,1.278031806024229000e-32
3.460000000000000298e-01,8.528194967931154906e-33
3.470000000000000306e-01,5.684470661405033424e-33
3.480000000000000315e-01,3.784777810285400301e-33
3.490000000000000324e-01,2.517144797745936388e-33
3.500000000000000333e-01,1.672220177725822461e-33
3.510000000000000342e-01,1.109675942440211062e-33
3.519999999999999796e-01,7.355569994131500192e-34
3.529999999999999805e-01,4.870280164325585754e-34
3.539999999999999813e-01,3.221135600785438911e-34
3.549999999999999822e-01,2.128048498162733783e-34
3.559999999999999831e-01,1.404337475490869913e-34
3.569999999999999840e-01,9.257184085203768504e-35
3.579999999999999849e-01,6.095421819022982820e-35
3.589999999999999858e-01,4.009092541624581895e-35
3.599999999999999867e-01,2.633939817802039885e-35
3.609999999999999876e-01,1.728554451583760893e-35
3.619999999999999885e-01,1.133124769590087665e-35
3.629999999999999893e-01,7.419759916995879103e-36
3.639999999999999902e-01,4.853102073377562014e-36
3.649999999999999911e-01,3.170782518550263433e-36
3.659999999999999920e-01,2.069335697617778455e-36
3.669999999999999929e-01,1.349003047261872120e-36
